date,Affection,Anger,Contempt,Depression,Fear,Happiness,Satisfaction,phase
2021-01-01,0.4230769230769231,0.125,,0.0673076923076923,0.14423076923076922,0.15384615384615385,0.08653846153846154,Phase 1
2021-01-02,0.2767857142857143,0.16071428571428573,,0.03571428571428571,0.14285714285714285,0.25,0.13392857142857142,Phase 1
2021-01-03,0.2647058823529412,0.10294117647058823,0.029411764705882353,0.029411764705882353,0.16176470588235295,0.29411764705882354,0.11764705882352941,Phase 1
2021-01-04,0.1643835616438356,0.1095890410958904,0.0410958904109589,0.136986301369863,0.1643835616438356,0.2876712328767123,0.0958904109589041,Phase 1
2021-01-05,0.20408163265306123,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.22448979591836735,0.2857142857142857,0.16326530612244897,Phase 1
2021-01-06,0.16216216216216217,0.08108108108108109,0.13513513513513514,0.08108108108108109,0.08108108108108109,0.2702702702702703,0.1891891891891892,Phase 1
2021-01-07,0.36666666666666664,0.16666666666666666,,0.06666666666666667,0.03333333333333333,0.3333333333333333,0.03333333333333333,Phase 1
2021-01-08,0.36065573770491804,0.21311475409836064,,0.06557377049180328,0.06557377049180328,0.19672131147540983,0.09836065573770492,Phase 1
2021-01-09,0.2922077922077922,0.07792207792207792,0.006493506493506494,0.01948051948051948,0.2012987012987013,0.2597402597402597,0.14285714285714285,Phase 1
2021-01-10,0.275,0.075,,0.05,0.15,0.3,0.15,Phase 1
2021-01-11,0.28888888888888886,0.13333333333333333,0.022222222222222223,0.06666666666666667,0.17777777777777778,0.3111111111111111,,Phase 1
2021-01-12,0.34375,0.03125,,,0.0625,0.34375,0.21875,Phase 1
2021-01-13,0.19337016574585636,0.06077348066298342,0.011049723756906077,0.11049723756906077,0.19337016574585636,0.3370165745856354,0.09392265193370165,Phase 2
2021-01-14,0.14,0.09,,0.06,0.21,0.32,0.18,Phase 2
2021-01-15,0.23809523809523808,0.10714285714285714,0.047619047619047616,0.05952380952380952,0.047619047619047616,0.36904761904761907,0.13095238095238096,Phase 2
2021-01-16,0.2647058823529412,0.10294117647058823,,0.11764705882352941,0.14705882352941177,0.3088235294117647,0.058823529411764705,Phase 2
2021-01-17,0.24175824175824176,0.03296703296703297,0.02197802197802198,0.07692307692307693,0.07692307692307693,0.4175824175824176,0.13186813186813187,Phase 2
2021-01-18,0.26666666666666666,0.1111111111111111,0.06666666666666667,0.1111111111111111,0.2,0.2222222222222222,0.022222222222222223,Phase 2
2021-01-19,0.1724137931034483,0.20689655172413793,,0.10344827586206896,0.13793103448275862,0.3103448275862069,0.06896551724137931,Phase 2
2021-01-20,0.2465753424657534,0.0958904109589041,0.0273972602739726,0.1780821917808219,0.1506849315068493,0.2054794520547945,0.0958904109589041,Phase 2
2021-01-21,0.20967741935483872,0.08064516129032258,,0.04838709677419355,0.22580645161290322,0.20967741935483872,0.22580645161290322,Phase 2
2021-01-22,0.2692307692307692,0.09230769230769231,0.046153846153846156,0.046153846153846156,0.14615384615384616,0.25384615384615383,0.14615384615384616,Phase 2
2021-01-23,0.26129032258064516,0.18064516129032257,0.01935483870967742,0.03225806451612903,0.1,0.2645161290322581,0.14193548387096774,Phase 2
2021-01-24,0.22966507177033493,0.18181818181818182,,0.009569377990430622,0.13875598086124402,0.2583732057416268,0.18181818181818182,Phase 2
2021-01-25,0.16912972085385877,0.19704433497536947,0.029556650246305417,0.04433497536945813,0.1477832512315271,0.2889983579638752,0.12315270935960591,Phase 3
2021-01-26,0.19133574007220217,0.13838748495788206,0.012033694344163659,0.049338146811071,0.17569193742478942,0.3297232250300842,0.10348977135980746,Phase 3
2021-01-27,0.24002546689303905,0.14367572156196945,0.01740237691001698,0.04796264855687606,0.1716893039049236,0.25891341256366723,0.12033106960950764,Phase 3
2021-01-28,0.21019049380432772,0.18559275013870907,0.030146106898464954,0.05483632328463103,0.16543369705936747,0.24153874606990938,0.11226188274459034,Phase 3
2021-01-29,0.22352461522780553,0.1660381204770156,0.02966058505758842,0.052797879930690045,0.16022831515645705,0.2605239017429416,0.10722658240750178,Phase 3
2021-01-30,0.23065709800403678,0.15877999551468938,0.031621439784705094,0.05629064812738282,0.1684234133213725,0.2230320699708455,0.13119533527696792,Phase 3
2021-01-31,0.23931164291476203,0.1438558752352783,0.026888948642108095,0.05471901048668997,0.18997042215649368,0.22143049206776014,0.12382360849690777,Phase 3
2021-02-01,0.22196674920410328,0.17598160594269543,0.030067209055535903,0.04403961796957906,0.16784577290413866,0.23098691192076407,0.12911213300318358,Phase 3
2021-02-02,0.21321259518419428,0.1623790903478082,0.023873224943403992,0.05247993414282774,0.19180901420045277,0.22556081498250669,0.13068532619880635,Phase 3
2021-02-03,0.20069656073138878,0.12494558119286026,0.02067914671310405,0.056595559425337394,0.22485851110143665,0.24466695690030474,0.12755768393556813,Phase 3
2021-02-04,0.21187010078387458,0.14087346024636058,0.026203807390817468,0.049048152295632697,0.22284434490481522,0.23628219484882418,0.11287793952967526,Phase 3
2021-02-05,0.2293552036199095,0.11397058823529412,0.024604072398190045,0.05627828054298643,0.2313348416289593,0.21069004524886878,0.13376696832579185,Phase 3
2021-02-06,0.22704802259887005,0.13912429378531074,0.01694915254237288,0.050494350282485875,0.1977401129943503,0.23375706214689265,0.1348870056497175,Phase 4
2021-02-07,0.2408127972330307,0.1379161262429745,0.025075659316904454,0.06830955469087764,0.17639429312581065,0.22092520536100302,0.13056636402939906,Phase 4
2021-02-08,0.24778761061946902,0.11578171091445427,0.025811209439528023,0.06489675516224189,0.1607669616519174,0.24262536873156343,0.14233038348082597,Phase 4
2021-02-09,0.22355769230769232,0.1201923076923077,0.016826923076923076,0.05689102564102564,0.1762820512820513,0.2748397435897436,0.13141025641025642,Phase 4
2021-02-10,0.2347457627118644,0.10084745762711865,0.02288135593220339,0.048305084745762714,0.1652542372881356,0.30338983050847457,0.12457627118644068,Phase 4
2021-02-11,0.3094017094017094,0.101994301994302,0.023361823361823363,0.0547008547008547,0.1829059829059829,0.22905982905982905,0.09857549857549858,Phase 4
2021-02-12,0.2179715302491103,0.09430604982206406,0.02491103202846975,0.05871886120996441,0.2775800711743772,0.2117437722419929,0.11476868327402136,Phase 4
2021-02-13,0.19541484716157206,0.06550218340611354,0.013100436681222707,0.05458515283842795,0.3482532751091703,0.21943231441048036,0.1037117903930131,Phase 4
2021-02-14,0.2052679382379655,0.10263396911898275,0.02452316076294278,0.06630336058128973,0.20708446866485014,0.27883742052679383,0.11534968210717529,Phase 4
2021-02-15,0.2656084656084656,0.08571428571428572,0.021164021164021163,0.05502645502645503,0.164021164021164,0.24444444444444444,0.164021164021164,Phase 4
2021-02-16,0.2783229259589652,0.13470115967885815,0.028545941123996433,0.04460303300624442,0.1311329170383586,0.23728813559322035,0.14540588760035683,Phase 4
2021-02-17,0.21161825726141079,0.15629322268326418,0.04149377593360996,0.056708160442600276,0.16459197786998617,0.23374827109266944,0.1355463347164592,Phase 5
2021-02-18,0.2370049504950495,0.16336633663366337,0.04764851485148515,0.0655940594059406,0.18502475247524752,0.20853960396039603,0.09282178217821782,Phase 5
2021-02-19,0.25787053413512556,0.17049876193845065,0.03926423770781747,0.055182171913689425,0.1517509727626459,0.21613017332861692,0.10930314821365406,Phase 5
2021-02-20,0.27706283118849356,0.14988644965934897,0.03936411809235428,0.059046177138531414,0.14307342922028765,0.20211960635881907,0.12944738834216502,Phase 5
2021-02-21,0.29315332690453233,0.1369334619093539,0.02700096432015429,0.07618129218900675,0.14368370298939248,0.22082931533269046,0.10221793635486982,Phase 5
2021-02-22,0.31021437578814626,0.13619167717528374,0.03783102143757881,0.07313997477931904,0.12484237074401008,0.22068095838587642,0.09709962168978563,Phase 5
2021-02-23,0.2949526813880126,0.138801261829653,0.03627760252365931,0.05993690851735016,0.16561514195583596,0.2192429022082019,0.08517350157728706,Phase 5
2021-02-24,0.2125114995400184,0.14719411223551057,0.034958601655933765,0.05979760809567617,0.1545538178472861,0.29254829806807725,0.0984360625574977,Phase 5
2021-02-25,0.2385145482388974,0.12557427258805512,0.02450229709035222,0.055130168453292494,0.1554364471669219,0.29249617151607965,0.10834609494640123,Phase 5
2021-02-26,0.2696272799365583,0.11419508326724821,0.019825535289452814,0.05392545598731166,0.1681205392545599,0.23632038065027755,0.1379857256145916,Phase 5
2021-02-27,0.2691176470588235,0.10588235294117647,0.03235294117647059,0.04411764705882353,0.18088235294117647,0.20808823529411766,0.15955882352941175,Phase 5
2021-02-28,0.3085904920767306,0.14011676396997497,0.040033361134278564,0.041701417848206836,0.16013344453711426,0.18765638031693077,0.12176814011676397,Phase 5
